MSGID,SYMBOL,ENUMNAME,FACILITY,OWNER,CATEGORY,SEVERITY,STATUS,SRC
739,DDICT_TAGS_COLUMN_HEADER,DDictTagsColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
740,DDICT_TAGS_DIVIDER,DDictTagsDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
741,DDICT_UNKNOWN_SUBCOMMAND,DDictUnknownSubcommand,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
742,DDICT_REL_REQUIRES_OBJECT_TOKEN,DDictRelRequiresObjectToken,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
743,DDICT_REL_INVALID_DIRECTION,DDictRelInvalidDirection,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
744,DDICT_REL_TITLE,DDictRelTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
745,DDICT_OBJECT_NOT_FOUND_LINE,DDictObjectNotFoundLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
746,DDICT_OBJECT_LOOKUP_NOTE,DDictObjectLookupNote,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
747,DDICT_OBJECT_OBJID_LINE,DDictObjectObjidLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
748,DDICT_OBJECT_TYPE_LINE,DDictObjectTypeLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
749,DDICT_OBJECT_OWNER_LINE,DDictObjectOwnerLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
750,DDICT_OBJECT_NAME_LINE,DDictObjectNameLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
751,DDICT_INCOMING_EDGES_LINE,DDictIncomingEdgesLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
752,DDICT_OUTGOING_EDGES_LINE,DDictOutgoingEdgesLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
753,DDICT_ROWS_SHOWN_PER_DIRECTION_LINE,DDictRowsShownPerDirectionLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
754,DDICT_REL_COLUMN_HEADER,DDictRelColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
755,DDICT_REL_DIVIDER,DDictRelDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
756,DDICT_EVIDENCE_REQUIRES_OBJECT_TOKEN,DDictEvidenceRequiresObjectToken,COMMAND:DDICT,COMMAND:DDICT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
757,DDICT_EVIDENCE_TITLE,DDictEvidenceTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
758,DDICT_DIRECT_EVIDENCE_ROWS_LINE,DDictDirectEvidenceRowsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
759,DDICT_ATTRIBUTE_EVIDENCE_ROWS_LINE,DDictAttributeEvidenceRowsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
760,DDICT_ROWS_SHOWN_PER_SECTION_LINE,DDictRowsShownPerSectionLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
761,DDICT_EVIDENCE_ROWS_TITLE,DDictEvidenceRowsTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
762,DDICT_EVIDENCE_COLUMN_HEADER,DDictEvidenceColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
763,DDICT_EVIDENCE_DIVIDER,DDictEvidenceDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
764,DDICT_NONE_LINE,DDictNoneLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
765,DDICT_ATTRIBUTE_EVIDENCE_TITLE,DDictAttributeEvidenceTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
766,DDICT_ATTRIBUTE_EVIDENCE_COLUMN_HEADER,DDictAttributeEvidenceColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
767,DDICT_ATTRIBUTE_EVIDENCE_DIVIDER,DDictAttributeEvidenceDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
768,DDICT_OBJECTS_TITLE,DDictObjectsTitle,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
769,DDICT_TYPE_FILTER_LINE,DDictTypeFilterLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
770,DDICT_PROFILE_FILTER_LINE,DDictProfileFilterLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
771,DDICT_OBJECT_ROWS_LINE,DDictObjectRowsLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
772,DDICT_ROWS_SHOWN_BOUNDED_LINE,DDictRowsShownBoundedLine,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
773,DDICT_OBJECTS_COLUMN_HEADER,DDictObjectsColumnHeader,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
774,DDICT_OBJECTS_DIVIDER,DDictObjectsDivider,COMMAND:DDICT,COMMAND:DDICT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
775,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
776,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
777,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
778,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
779,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
780,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
781,CMDHELPCHK_RUNTIME_ERROR,CmdHelpChkRuntimeError,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
782,CMDHELPCHK_NO_ROWS_SHOWN,CmdHelpChkNoRowsShown,COMMAND:CMDHELPCHK,COMMAND:CMDHELPCHK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
783,MSGMGR_UNKNOWN_SUBCOMMAND,MsgMgrUnknownSubcommand,COMMAND:MSGMGR,COMMAND:MSGMGR,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
784,HELP_NO_FUNCTION_FOUND,HelpNoFunctionFound,COMMAND:HELP,COMMAND:HELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
785,HELP_NO_DOTTALK_TOPIC_FOUND,HelpNoDotTalkTopicFound,COMMAND:HELP,COMMAND:HELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
786,HELP_NO_EDUCATIONAL_TOPIC_FOUND,HelpNoEducationalTopicFound,COMMAND:HELP,COMMAND:HELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
787,HELP_NO_TOPIC_FOUND,HelpNoTopicFound,COMMAND:HELP,COMMAND:HELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
788,HELP_TOP_LEVEL_HINT,HelpTopLevelHint,COMMAND:HELP,COMMAND:HELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
789,HELP_USAGE_TEXT,HelpUsageText,COMMAND:HELP,COMMAND:HELP,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
790,CMDHELP_CURRENT_LOAD_FAILED,CmdHelpCurrentLoadFailed,COMMAND:CMDHELP,COMMAND:CMDHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
791,CMDHELP_BUILD_TIP,CmdHelpBuildTip,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
792,CMDHELP_NO_TOPIC_MATCHED,CmdHelpNoTopicMatched,COMMAND:CMDHELP,COMMAND:CMDHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
793,CMDHELP_SUMMARY_TIP,CmdHelpSummaryTip,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
794,CMDHELP_CURRENT_BUILD_WRITTEN,CmdHelpCurrentBuildWritten,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
795,CMDHELP_ARTIFACTS_MINED_FROM,CmdHelpArtifactsMinedFrom,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
796,CMDHELP_USAGE_CONTRACTS_MINED,CmdHelpUsageContractsMined,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
797,CMDHELP_LEGACY_BUILD_WRITTEN,CmdHelpLegacyBuildWritten,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
798,CMDHELP_SWITCHES_MINED_FROM,CmdHelpSwitchesMinedFrom,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
799,CMDHELP_LEGACY_READ_FAILED,CmdHelpLegacyReadFailed,COMMAND:CMDHELP,COMMAND:CMDHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
800,CMDHELP_LEGACY_BUILD_TIP,CmdHelpLegacyBuildTip,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
801,CMDHELP_CURRENT_READ_FAILED,CmdHelpCurrentReadFailed,COMMAND:CMDHELP,COMMAND:CMDHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
802,CMDHELP_CURRENT_EXPECTED_FILE,CmdHelpCurrentExpectedFile,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
803,CMDHELP_CURRENT_MISSING_COLUMNS,CmdHelpCurrentMissingColumns,COMMAND:CMDHELP,COMMAND:CMDHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
804,CMDHELP_CURRENT_NEED_COLUMNS,CmdHelpCurrentNeedColumns,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
805,CMDHELP_CURRENT_REPORT_TITLE,CmdHelpCurrentReportTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
806,CMDHELP_PREVIEW_ROWS_TITLE,CmdHelpPreviewRowsTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
807,CMDHELP_TOPIC_NO_RENDERABLE_SECTIONS,CmdHelpTopicNoRenderableSections,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
808,CMDHELP_USAGE_TITLE,CmdHelpUsageTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
809,CMDHELP_NOTES_TITLE,CmdHelpNotesTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
810,CMDHELP_USAGE_NOTE_BUILD,CmdHelpUsageNoteBuild,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
811,CMDHELP_USAGE_NOTE_LEGACY,CmdHelpUsageNoteLegacy,COMMAND:CMDHELP,COMMAND:CMDHELP,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
812,CMDHELP_CURRENT_DIRECTORY_LINE,CmdHelpCurrentDirectoryLine,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
813,CMDHELP_CURRENT_LINE_ROWS_LINE,CmdHelpCurrentLineRowsLine,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
814,CMDHELP_CURRENT_TOPICS_LINE,CmdHelpCurrentTopicsLine,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
815,CMDHELP_BY_KIND_TITLE,CmdHelpByKindTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
816,CMDHELP_BY_SOURCE_TITLE,CmdHelpBySourceTitle,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
817,CMDHELP_MATCHED_TOPICS_LABEL,CmdHelpMatchedTopicsLabel,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
818,CMDHELP_PREVIEW_TOPICKEY_HEADER,CmdHelpPreviewTopicKeyHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
819,CMDHELP_PREVIEW_KIND_HEADER,CmdHelpPreviewKindHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
820,CMDHELP_PREVIEW_SOURCE_HEADER,CmdHelpPreviewSourceHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
821,CMDHELP_PREVIEW_CONFID_HEADER,CmdHelpPreviewConfidHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
822,CMDHELP_PREVIEW_ROLE_HEADER,CmdHelpPreviewRoleHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
823,CMDHELP_PREVIEW_TEXT_HEADER,CmdHelpPreviewTextHeader,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
824,CMDHELP_PREVIEW_DIVIDER,CmdHelpPreviewDivider,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
825,CMDHELP_QUERY_LINE,CmdHelpQueryLine,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
826,CMDHELP_USAGE_BODY_TEXT,CmdHelpUsageBodyText,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
827,CMDHELP_LEGACY_REPORT_LINE,CmdHelpLegacyReportLine,COMMAND:CMDHELP,COMMAND:CMDHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
828,LMDB_USAGE_TEXT,LmdbUsageText,COMMAND:LMDB,COMMAND:LMDB,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
829,LMDB_ACTION_NO_TABLE_OPEN_TEXT,LmdbActionNoTableOpenText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
830,LMDB_INFO_NONE_TEXT,LmdbInfoNoneText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
831,LMDB_INFO_TITLE_TEXT,LmdbInfoTitleText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
832,LMDB_INFO_CONTAINER_LINE_TEXT,LmdbInfoContainerLineText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
833,LMDB_INFO_TAG_LINE_TEXT,LmdbInfoTagLineText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
834,LMDB_OPEN_MISSING_PATH_TEXT,LmdbOpenMissingPathText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
835,LMDB_OPEN_INVALID_PATH_TEXT,LmdbOpenInvalidPathText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
836,LMDB_OPEN_FAILED_TEXT,LmdbOpenFailedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
837,LMDB_OPEN_TEXT,LmdbOpenText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
838,LMDB_USE_MISSING_TAG_TEXT,LmdbUseMissingTagText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
839,LMDB_USE_FAILED_TEXT,LmdbUseFailedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
840,LMDB_USE_TEXT,LmdbUseText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
841,LMDB_SEEK_MISSING_KEY_TEXT,LmdbSeekMissingKeyText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
842,LMDB_SEEK_FAILED_TEXT,LmdbSeekFailedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
843,LMDB_SEEK_RECNO_TEXT,LmdbSeekRecnoText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
844,LMDB_DUMP_NONE_TEXT,LmdbDumpNoneText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
845,LMDB_DUMP_NO_TAG_SELECTED_TEXT,LmdbDumpNoTagSelectedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
846,LMDB_DUMP_CURSOR_OPEN_FAILED_TEXT,LmdbDumpCursorOpenFailedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
847,LMDB_DUMP_PRINTED_TEXT,LmdbDumpPrintedText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
848,LMDB_SCAN_USAGE_TEXT,LmdbScanUsageText,COMMAND:LMDB,COMMAND:LMDB,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
849,LMDB_SCAN_NONE_TEXT,LmdbScanNoneText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
850,LMDB_SCAN_NO_TAG_SELECTED_TEXT,LmdbScanNoTagSelectedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
851,LMDB_SCAN_CURSOR_OPEN_FAILED_TEXT,LmdbScanCursorOpenFailedText,COMMAND:LMDB,COMMAND:LMDB,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
852,LMDB_SCAN_SHOWN_TEXT,LmdbScanShownText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
853,LMDB_CLOSE_TEXT,LmdbCloseText,COMMAND:LMDB,COMMAND:LMDB,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
854,LMDB_UTIL_DISABLED_TEXT,LmdbUtilDisabledText,COMMAND:LMDB_UTIL,COMMAND:LMDB_UTIL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
855,MANUAL_CATALOG_STATUS_TITLE,ManualCatalogStatusTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
856,MANUAL_CATALOG_TABLES_TITLE,ManualCatalogTablesTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
857,MANUAL_CATALOG_COUNTS_TITLE,ManualCatalogCountsTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
858,MANUAL_CATALOG_COUNTS_NOTE,ManualCatalogCountsNote,COMMAND:MANUAL,COMMAND:MANUAL,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
859,MANUAL_CATALOG_RESOLVE_TITLE,ManualCatalogResolveTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
860,MANUAL_RESOLVE_UNKNOWN_TOKEN,ManualResolveUnknownToken,COMMAND:MANUAL,COMMAND:MANUAL,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
861,MANUAL_INTERNAL_TABLE_SPEC_MISSING,ManualInternalTableSpecMissing,COMMAND:MANUAL,COMMAND:MANUAL,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
862,MANUAL_USAGE_TITLE,ManualUsageTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
863,MANUAL_NOTES_TITLE,ManualNotesTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
864,MANUAL_READ_ONLY_NOTE,ManualReadOnlyNote,COMMAND:MANUAL,COMMAND:MANUAL,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
865,MANUAL_REPORTS_EVIDENCE_NOTE,ManualReportsEvidenceNote,COMMAND:MANUAL,COMMAND:MANUAL,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
866,MANUAL_DOES_NOT_MUTATE_NOTE,ManualDoesNotMutateNote,COMMAND:MANUAL,COMMAND:MANUAL,HINT,INFO,ACTIVE,src/help/helpdata_messages.cpp
867,MANUAL_SECTIONS_TITLE,ManualSectionsTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
868,MANUAL_MEDIA_TITLE,ManualMediaTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
869,MANUAL_MEDIA_ANCHORS_TITLE,ManualMediaAnchorsTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
870,MANUAL_REVIEW_TITLE,ManualReviewTitle,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
871,MANUAL_STATUS_MODE_LINE,ManualStatusModeLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
872,MANUAL_STATUS_REPO_ROOT_LINE,ManualStatusRepoRootLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
873,MANUAL_STATUS_ACCEPTED_DBF_DIR_LINE,ManualStatusAcceptedDbfDirLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
874,MANUAL_STATUS_ACCEPTED_DBF_DIR_EXISTS_LINE,ManualStatusAcceptedDbfDirExistsLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
875,MANUAL_STATUS_EXPECTED_TABLES_LINE,ManualStatusExpectedTablesLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
876,MANUAL_STATUS_PRESENT_TABLES_LINE,ManualStatusPresentTablesLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
877,MANUAL_TABLE_LINE,ManualTableLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
878,MANUAL_COUNT_LINE,ManualCountLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
879,MANUAL_RESOLVE_REQUESTED_TOKEN_LINE,ManualResolveRequestedTokenLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
880,MANUAL_RESOLVE_RESOLVED_LINE,ManualResolveResolvedLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
881,MANUAL_RESOLVE_MESSAGE_LINE,ManualResolveMessageLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
882,MANUAL_RESOLVE_COMPACT_NAME_LINE,ManualResolveCompactNameLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
883,MANUAL_RESOLVE_ALIAS_CANDIDATE_LINE,ManualResolveAliasCandidateLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
884,MANUAL_RESOLVE_PHYSICAL_TABLE_LINE,ManualResolvePhysicalTableLine,COMMAND:MANUAL,COMMAND:MANUAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
