MSGID,SYMBOL,ENUMNAME,LOCALE,MSGLOCALE,SYMBOLLOC,TEXT,TXTHASH,STATUS,SRC
428,IMPORT_EMPTY_CSV_TEXT,ImportEmptyCsvText,it,0000000428|it,IMPORT_EMPTY_CSV_TEXT|it,CSV vuoto.,f8a3c0015bdbfd601b7dccff645b878d451f158c500a191b1b0d043094eb1eae,ACTIVE,src/help/helpdata_messages.cpp
429,IMPORT_APPEND_FAILED_TEXT,ImportAppendFailedText,de,0000000429|de,IMPORT_APPEND_FAILED_TEXT|de,AnhÃ¤ngen fehlgeschlagen.,6d9c0c9602a98cdfe9dc5c49911dfdd995211dbbf9038724c0378d1c648d35f0,ACTIVE,src/help/helpdata_messages.cpp
429,IMPORT_APPEND_FAILED_TEXT,ImportAppendFailedText,en-US,0000000429|en-US,IMPORT_APPEND_FAILED_TEXT|en-US,Append failed.,f790eb46d4910c9a00fcbc022780aeb9213633e6ab67c766f9203ba88e6a5a8f,ACTIVE,src/help/helpdata_messages.cpp
429,IMPORT_APPEND_FAILED_TEXT,ImportAppendFailedText,es,0000000429|es,IMPORT_APPEND_FAILED_TEXT|es,Error al aÃ±adir.,2ef9950b3887f57b3e7063743911b34f4b481e5a623c70e61c22bfc45afcf91b,ACTIVE,src/help/helpdata_messages.cpp
429,IMPORT_APPEND_FAILED_TEXT,ImportAppendFailedText,fr,0000000429|fr,IMPORT_APPEND_FAILED_TEXT|fr,Ãchec de l'ajout.,47dcf7bc9078626b4b89bef53213b2b9bc7b5bb5923203a78bf273d89444b480,ACTIVE,src/help/helpdata_messages.cpp
429,IMPORT_APPEND_FAILED_TEXT,ImportAppendFailedText,it,0000000429|it,IMPORT_APPEND_FAILED_TEXT|it,Aggiunta non riuscita.,1d6908d1b8ca744937d920e5f1f179c30c995880f3879a5ef9608117abfbb86f,ACTIVE,src/help/helpdata_messages.cpp
430,IMPORT_STORE_ERROR_TEXT,ImportStoreErrorText,de,0000000430|de,IMPORT_STORE_ERROR_TEXT|de,"{detail} bei Datensatz {recno}, Spalte {column}.",44d656bdb85ae9c76094701c562178574496f69578cd4932dd71e3f01231a531,ACTIVE,src/help/helpdata_messages.cpp
430,IMPORT_STORE_ERROR_TEXT,ImportStoreErrorText,en-US,0000000430|en-US,IMPORT_STORE_ERROR_TEXT|en-US,"{detail} at rec {recno}, column {column}.",38791b4dd2f954ab5bccb1102728293d4e4b08c874f067a7ff39002f6a50cf1b,ACTIVE,src/help/helpdata_messages.cpp
430,IMPORT_STORE_ERROR_TEXT,ImportStoreErrorText,es,0000000430|es,IMPORT_STORE_ERROR_TEXT|es,"{detail} en el registro {recno}, columna {column}.",e42eb120d35d0cdbd0610425689df2c51226d2964542ab929035b16114473c7b,ACTIVE,src/help/helpdata_messages.cpp
430,IMPORT_STORE_ERROR_TEXT,ImportStoreErrorText,fr,0000000430|fr,IMPORT_STORE_ERROR_TEXT|fr,"{detail} Ã  l'enregistrement {recno}, colonne {column}.",9127caa22df00eeb9b3173d7d034a0edc540e5fe2e2ef5ec2b0254dc432a7629,ACTIVE,src/help/helpdata_messages.cpp
430,IMPORT_STORE_ERROR_TEXT,ImportStoreErrorText,it,0000000430|it,IMPORT_STORE_ERROR_TEXT|it,"{detail} al record {recno}, colonna {column}.",3dd9c3729871664f4444098c62e5d67a262b34664e2a97683e19b88305014064,ACTIVE,src/help/helpdata_messages.cpp
431,IMPORT_WRITE_FAILED_TEXT,ImportWriteFailedText,de,0000000431|de,IMPORT_WRITE_FAILED_TEXT|de,Schreiben bei Datensatz {recno} fehlgeschlagen,c5ae9c2da18eaaa1b92390dc09f0b675f517233e386614e1ef61754fef218165,ACTIVE,src/help/helpdata_messages.cpp
431,IMPORT_WRITE_FAILED_TEXT,ImportWriteFailedText,en-US,0000000431|en-US,IMPORT_WRITE_FAILED_TEXT|en-US,Write failed at rec {recno},7d0ddb3f3ed16ae30d44047d21e20519661ccaa60c21bd08781fc4ebcea07ce7,ACTIVE,src/help/helpdata_messages.cpp
431,IMPORT_WRITE_FAILED_TEXT,ImportWriteFailedText,es,0000000431|es,IMPORT_WRITE_FAILED_TEXT|es,Error de escritura en el registro {recno},4edda3bb403483bf3f4cb7303b6865e222f46a1b898b30108aa69e0df35bd110,ACTIVE,src/help/helpdata_messages.cpp
431,IMPORT_WRITE_FAILED_TEXT,ImportWriteFailedText,fr,0000000431|fr,IMPORT_WRITE_FAILED_TEXT|fr,Ãchec de l'Ã©criture Ã  l'enregistrement {recno},f2e6b2ea78aea2406fae4f66e2379f47c668a646c2eb4ee87845ff03061fe591,ACTIVE,src/help/helpdata_messages.cpp
431,IMPORT_WRITE_FAILED_TEXT,ImportWriteFailedText,it,0000000431|it,IMPORT_WRITE_FAILED_TEXT|it,Scrittura non riuscita al record {recno},099c80c401da1ec92fd394d4d5b967f6da1a3481e6ddcd4d9bdc08af280a2d64,ACTIVE,src/help/helpdata_messages.cpp
432,IMPORTED_COUNT_TEXT,ImportedCountText,de,0000000432|de,IMPORTED_COUNT_TEXT|de,{count} DatensÃ¤tze aus {file} importiert,33276029874d99efaa2f2408097d789b5a574480a046da7036f62b712fdad876,ACTIVE,src/help/helpdata_messages.cpp
432,IMPORTED_COUNT_TEXT,ImportedCountText,en-US,0000000432|en-US,IMPORTED_COUNT_TEXT|en-US,Imported {count} records from {file},aba1c98d7d75fc2e06bb282e0cb567f89bbccc7253b19542b46a81ae2dc1faf5,ACTIVE,src/help/helpdata_messages.cpp
432,IMPORTED_COUNT_TEXT,ImportedCountText,es,0000000432|es,IMPORTED_COUNT_TEXT|es,Se importaron {count} registros de {file},888e295b09b98bd972409d8df8e4a89319527d4be01d681382f6f5617074d15a,ACTIVE,src/help/helpdata_messages.cpp
432,IMPORTED_COUNT_TEXT,ImportedCountText,fr,0000000432|fr,IMPORTED_COUNT_TEXT|fr,{count} enregistrements importÃ©s depuis {file},fa4f06d2bb8872c4a166f9790b3b214b42d953f6b00f64c5471d0d9245183989,ACTIVE,src/help/helpdata_messages.cpp
432,IMPORTED_COUNT_TEXT,ImportedCountText,it,0000000432|it,IMPORTED_COUNT_TEXT|it,Importati {count} record da {file},7333a1b11a13ee85101e84ad6f6e188d46507ee2c1b283a4733848219a1470c6,ACTIVE,src/help/helpdata_messages.cpp
433,EXPORT_USAGE_TEXT,ExportUsageText,de,0000000433|de,EXPORT_USAGE_TEXT|de,"Verwendung:
  EXPORT USAGE
  EXPORT [TO] <file> [CSV|PIPE]
  EXPORT <open-area-token> TO <file> [CSV|PIPE]
Hinweise:
  - EXPORT schreibt die aktuelle Tabelle standardmÃ¤Ãig als CSV.
  - EXPORT <open-area-token> TO <file> schreibt einen bereits geÃ¶ffneten Arbeitsbereich.
  - Benanntes EXPORT Ã¶ffnet keine Tabellen von der Festplatte.
  - PIPE verwendet | als Trennzeichen.
  - Eine fehlende Erweiterung wird automatisch ergÃ¤nzt (.csv fÃ¼r CSV, .txt fÃ¼r PIPE).
  - EXPORT berÃ¼cksichtigt das aktive SET FILTER des exportierten Bereichs.
  - EXPORT erfordert eine geÃ¶ffnete Tabelle, auÃer EXPORT USAGE.",9bd38e6f0b06cce124959555043ba09e5e0ce8508397b66ff2ece4382be3e45a,ACTIVE,src/help/helpdata_messages.cpp
433,EXPORT_USAGE_TEXT,ExportUsageText,en-US,0000000433|en-US,EXPORT_USAGE_TEXT|en-US,"Usage:
  EXPORT USAGE
  EXPORT [TO] <file> [CSV|PIPE]
  EXPORT <open-area-token> TO <file> [CSV|PIPE]
Notes:
  - EXPORT writes the current table as CSV by default.
  - EXPORT <open-area-token> TO <file> writes an already-open named work area.
  - Named EXPORT does not auto-open tables from disk.
  - PIPE uses | as the delimiter.
  - A missing extension is added automatically (.csv for CSV, .txt for PIPE).
  - EXPORT honors the active SET FILTER for the exported area.
  - EXPORT requires an open table except for EXPORT USAGE.",dc7284b4d6dd59cc89e201cd1ef09f18287b762a4681293bed33939ace055473,ACTIVE,src/help/helpdata_messages.cpp
433,EXPORT_USAGE_TEXT,ExportUsageText,es,0000000433|es,EXPORT_USAGE_TEXT|es,"Uso:
  EXPORT USAGE
  EXPORT [TO] <file> [CSV|PIPE]
  EXPORT <open-area-token> TO <file> [CSV|PIPE]
Notas:
  - EXPORT escribe la tabla actual como CSV de forma predeterminada.
  - EXPORT <open-area-token> TO <file> escribe un Ã¡rea de trabajo ya abierta.
  - EXPORT con nombre no abre tablas desde el disco automÃ¡ticamente.
  - PIPE usa | como delimitador.
  - Se aÃ±ade automÃ¡ticamente una extensiÃ³n que falte (.csv para CSV, .txt para PIPE).
  - EXPORT respeta el SET FILTER activo del Ã¡rea exportada.
  - EXPORT requiere una tabla abierta, excepto EXPORT USAGE.",17c2c908bd1d30ad1c403de60a51dcfe2ce6bef955cae52cff28dd9ff90e621c,ACTIVE,src/help/helpdata_messages.cpp
433,EXPORT_USAGE_TEXT,ExportUsageText,fr,0000000433|fr,EXPORT_USAGE_TEXT|fr,"Utilisation :
  EXPORT USAGE
  EXPORT [TO] <file> [CSV|PIPE]
  EXPORT <open-area-token> TO <file> [CSV|PIPE]
Remarques :
  - EXPORT Ã©crit la table courante au format CSV par dÃ©faut.
  - EXPORT <open-area-token> TO <file> Ã©crit une zone de travail dÃ©jÃ  ouverte.
  - EXPORT nommÃ© n'ouvre pas de tables depuis le disque.
  - PIPE utilise | comme dÃ©limiteur.
  - Une extension manquante est ajoutÃ©e automatiquement (.csv pour CSV, .txt pour PIPE).
  - EXPORT respecte le SET FILTER actif de la zone exportÃ©e.
  - EXPORT requiert une table ouverte, sauf EXPORT USAGE.",8db5270969f6bf0423ebe4627a1ac8f9cd35f067da7b4bf907b89445820092e0,ACTIVE,src/help/helpdata_messages.cpp
433,EXPORT_USAGE_TEXT,ExportUsageText,it,0000000433|it,EXPORT_USAGE_TEXT|it,"Uso:
  EXPORT USAGE
  EXPORT [TO] <file> [CSV|PIPE]
  EXPORT <open-area-token> TO <file> [CSV|PIPE]
Note:
  - EXPORT scrive la tabella corrente come CSV per impostazione predefinita.
  - EXPORT <open-area-token> TO <file> scrive un'area di lavoro giÃ  aperta.
  - EXPORT con nome non apre tabelle dal disco.
  - PIPE usa | come delimitatore.
  - Un'estensione mancante viene aggiunta automaticamente (.csv per CSV, .txt per PIPE).
  - EXPORT rispetta il SET FILTER attivo dell'area esportata.
  - EXPORT richiede una tabella aperta, tranne EXPORT USAGE.",85eea5de075b131221863427226a10f1ad8cfcc4dd0af9761cbf87e2dabff263,ACTIVE,src/help/helpdata_messages.cpp
434,EXPORT_AMBIGUOUS_TOKEN_TEXT,ExportAmbiguousTokenText,de,0000000434|de,EXPORT_AMBIGUOUS_TOKEN_TEXT|de,mehrdeutiges Bereichstoken '{token}'{matches},dd98c1497231a26b2cc988af1c148f98ebe810ea9935b1427a2f24d29f1163a4,ACTIVE,src/help/helpdata_messages.cpp
434,EXPORT_AMBIGUOUS_TOKEN_TEXT,ExportAmbiguousTokenText,en-US,0000000434|en-US,EXPORT_AMBIGUOUS_TOKEN_TEXT|en-US,ambiguous area token '{token}'{matches},5684f19debf47bbacc737eacd5068e266ab7c97fcda1ae9fd846c78adc90e9a0,ACTIVE,src/help/helpdata_messages.cpp
434,EXPORT_AMBIGUOUS_TOKEN_TEXT,ExportAmbiguousTokenText,es,0000000434|es,EXPORT_AMBIGUOUS_TOKEN_TEXT|es,token de Ã¡rea ambiguo '{token}'{matches},739ca7e856cae6f0cdeeac587ec960afc6cd5de1f8679f0d86ef9ea9abd3fb06,ACTIVE,src/help/helpdata_messages.cpp
434,EXPORT_AMBIGUOUS_TOKEN_TEXT,ExportAmbiguousTokenText,fr,0000000434|fr,EXPORT_AMBIGUOUS_TOKEN_TEXT|fr,jeton de zone ambigu '{token}'{matches},26c04a17b5742af0e06a3f4f538b815844879465056deeb0e9666c10a994130e,ACTIVE,src/help/helpdata_messages.cpp
434,EXPORT_AMBIGUOUS_TOKEN_TEXT,ExportAmbiguousTokenText,it,0000000434|it,EXPORT_AMBIGUOUS_TOKEN_TEXT|it,token di area ambiguo '{token}'{matches},e7f80b3babbf411c117e231ffe6cd80b8ddbe824360de503455280d7cb22c5e4,ACTIVE,src/help/helpdata_messages.cpp
435,EXPORT_UNABLE_TO_OPEN_TEXT,ExportUnableToOpenText,de,0000000435|de,EXPORT_UNABLE_TO_OPEN_TEXT|de,{dest} kann nicht zum Schreiben geÃ¶ffnet werden,22e3b77385f67c7c580b4d2b0897583d4bbfd4093d275f0f25bd6066a788e0fa,ACTIVE,src/help/helpdata_messages.cpp
435,EXPORT_UNABLE_TO_OPEN_TEXT,ExportUnableToOpenText,en-US,0000000435|en-US,EXPORT_UNABLE_TO_OPEN_TEXT|en-US,Unable to open {dest} for write,01c9f663710aba20ea6a16ccc10e6f3fae29979fe09624f3495f03645720c132,ACTIVE,src/help/helpdata_messages.cpp
435,EXPORT_UNABLE_TO_OPEN_TEXT,ExportUnableToOpenText,es,0000000435|es,EXPORT_UNABLE_TO_OPEN_TEXT|es,No se puede abrir {dest} para escritura,a2c43ce4aeb69a275bfd468b483344429c62614d237be9b0a74d9dad027e0c77,ACTIVE,src/help/helpdata_messages.cpp
435,EXPORT_UNABLE_TO_OPEN_TEXT,ExportUnableToOpenText,fr,0000000435|fr,EXPORT_UNABLE_TO_OPEN_TEXT|fr,Impossible d'ouvrir {dest} en Ã©criture,3dc10839265688f97463714a0a6bc674231b67cb7b657fc9833afc53cf367af9,ACTIVE,src/help/helpdata_messages.cpp
435,EXPORT_UNABLE_TO_OPEN_TEXT,ExportUnableToOpenText,it,0000000435|it,EXPORT_UNABLE_TO_OPEN_TEXT|it,Impossibile aprire {dest} in scrittura,c9e4c8d59d36e8bd689488916a06f5819f148e2d5b991a23cf06d76be79f4fc2,ACTIVE,src/help/helpdata_messages.cpp
436,EXPORT_WRITE_FAILED_TEXT,ExportWriteFailedText,de,0000000436|de,EXPORT_WRITE_FAILED_TEXT|de,Schreiben beim Exportieren von {dest} fehlgeschlagen,c227a8746702866f0b4078ced940c573f2d63d99169d08005a4c894af604d933,ACTIVE,src/help/helpdata_messages.cpp
436,EXPORT_WRITE_FAILED_TEXT,ExportWriteFailedText,en-US,0000000436|en-US,EXPORT_WRITE_FAILED_TEXT|en-US,write failed while exporting {dest},a377fe9a4606c80ca0e727599a3ebe08f0a91bb6edac2cc3ff4581a65fba794b,ACTIVE,src/help/helpdata_messages.cpp
436,EXPORT_WRITE_FAILED_TEXT,ExportWriteFailedText,es,0000000436|es,EXPORT_WRITE_FAILED_TEXT|es,error de escritura al exportar {dest},0b7c7b19a0c6d02eee46c7917c6f2c30c3cdf42d6cdd08b82843b9f25d465a73,ACTIVE,src/help/helpdata_messages.cpp
436,EXPORT_WRITE_FAILED_TEXT,ExportWriteFailedText,fr,0000000436|fr,EXPORT_WRITE_FAILED_TEXT|fr,Ã©chec de l'Ã©criture lors de l'exportation de {dest},cec2c3450b4cd990efb62ec85d09b32f34c69bbaab1f400da3edec532ce8c087,ACTIVE,src/help/helpdata_messages.cpp
436,EXPORT_WRITE_FAILED_TEXT,ExportWriteFailedText,it,0000000436|it,EXPORT_WRITE_FAILED_TEXT|it,scrittura non riuscita durante l'esportazione di {dest},41fe92c02f4e9e51134bdbd97a5c36a9534f85f022eb014dd67b920ef069d5cb,ACTIVE,src/help/helpdata_messages.cpp
437,EXPORT_CURSOR_RESTORE_WARNING_TEXT,ExportCursorRestoreWarningText,de,0000000437|de,EXPORT_CURSOR_RESTORE_WARNING_TEXT|de,"Export abgeschlossen, aber die Cursor-Wiederherstellung meldete: {detail}",87de8c79569d5fa883989261b52d5b05eedc80f8d27f2d2207cfd6a47468168e,ACTIVE,src/help/helpdata_messages.cpp
437,EXPORT_CURSOR_RESTORE_WARNING_TEXT,ExportCursorRestoreWarningText,en-US,0000000437|en-US,EXPORT_CURSOR_RESTORE_WARNING_TEXT|en-US,export completed but cursor restore reported: {detail},90227a9432b9291f89d229a5c250757ca17a2b2f2718dec932ff2f6bb7735cdf,ACTIVE,src/help/helpdata_messages.cpp
437,EXPORT_CURSOR_RESTORE_WARNING_TEXT,ExportCursorRestoreWarningText,es,0000000437|es,EXPORT_CURSOR_RESTORE_WARNING_TEXT|es,"exportaciÃ³n completada, pero la restauraciÃ³n del cursor informÃ³: {detail}",c1e829aab7c71ec4b675a3b8dbd6ee63d5a642121c5bd309a38653c49f6bab07,ACTIVE,src/help/helpdata_messages.cpp
437,EXPORT_CURSOR_RESTORE_WARNING_TEXT,ExportCursorRestoreWarningText,fr,0000000437|fr,EXPORT_CURSOR_RESTORE_WARNING_TEXT|fr,"exportation terminÃ©e, mais la restauration du curseur a signalÃ© : {detail}",913a241ca28043c7174b2d41cb741ebe41e7b88d5f5e017c19faab088ed17c54,ACTIVE,src/help/helpdata_messages.cpp
437,EXPORT_CURSOR_RESTORE_WARNING_TEXT,ExportCursorRestoreWarningText,it,0000000437|it,EXPORT_CURSOR_RESTORE_WARNING_TEXT|it,"esportazione completata, ma il ripristino del cursore ha segnalato: {detail}",06efb58607254dee8e760a40496eed005c375651db5d8591e39a07eb2949dc36,ACTIVE,src/help/helpdata_messages.cpp
438,EXPORTED_COUNT_TEXT,ExportedCountText,de,0000000438|de,EXPORTED_COUNT_TEXT|de,{count} DatensÃ¤tze nach {dest} exportiert,4b8d2949f2787aff8d2c1a0286c4ccbad4aeeee2f8c756a2feabedbb21009c65,ACTIVE,src/help/helpdata_messages.cpp
438,EXPORTED_COUNT_TEXT,ExportedCountText,en-US,0000000438|en-US,EXPORTED_COUNT_TEXT|en-US,Exported {count} records to {dest},d813f861ab570fc3d3d8f68eb4157b928a3ce71cd58ba00670573252e7791c1e,ACTIVE,src/help/helpdata_messages.cpp
438,EXPORTED_COUNT_TEXT,ExportedCountText,es,0000000438|es,EXPORTED_COUNT_TEXT|es,Se exportaron {count} registros a {dest},085fcc9be8d85a5f6fc8ad12efab0dddbd582640fa622b8ab2a08c7c19651560,ACTIVE,src/help/helpdata_messages.cpp
438,EXPORTED_COUNT_TEXT,ExportedCountText,fr,0000000438|fr,EXPORTED_COUNT_TEXT|fr,{count} enregistrements exportÃ©s vers {dest},2849f6856011c3e04081434715130c929c49a8e322a6a95fee922f3b21b97b2b,ACTIVE,src/help/helpdata_messages.cpp
438,EXPORTED_COUNT_TEXT,ExportedCountText,it,0000000438|it,EXPORTED_COUNT_TEXT|it,Esportati {count} record in {dest},730e7b20f0e008d8f31a450afbb6c1b7c76d5389f5f984c2703a558a7259622f,ACTIVE,src/help/helpdata_messages.cpp
439,EXPORT_NO_FILE_OPEN_TEXT,ExportNoFileOpenText,de,0000000439|de,EXPORT_NO_FILE_OPEN_TEXT|de,Keine Datei geÃ¶ffnet,773ab0a78614010fb8441d09de7b9315ff85b04abe87a48a5feab39c1530724d,ACTIVE,src/help/helpdata_messages.cpp
439,EXPORT_NO_FILE_OPEN_TEXT,ExportNoFileOpenText,en-US,0000000439|en-US,EXPORT_NO_FILE_OPEN_TEXT|en-US,No file open,4465355fccbfb8d540b9e76056eb959472c9d11a94105016bda7ba556e7d3c30,ACTIVE,src/help/helpdata_messages.cpp
439,EXPORT_NO_FILE_OPEN_TEXT,ExportNoFileOpenText,es,0000000439|es,EXPORT_NO_FILE_OPEN_TEXT|es,No hay archivo abierto,c5f0a8b342da6a43bb9c30689fc6cbeee8107481710bd2503a57aa378286bea8,ACTIVE,src/help/helpdata_messages.cpp
439,EXPORT_NO_FILE_OPEN_TEXT,ExportNoFileOpenText,fr,0000000439|fr,EXPORT_NO_FILE_OPEN_TEXT|fr,Aucun fichier ouvert,55f4a04e49240fcb3606b32642fdd31abfd1fe3382ac1ed0912bd201d478c45b,ACTIVE,src/help/helpdata_messages.cpp
439,EXPORT_NO_FILE_OPEN_TEXT,ExportNoFileOpenText,it,0000000439|it,EXPORT_NO_FILE_OPEN_TEXT|it,Nessun file aperto,30db46940ff3e595d14e31bb22f5bfe073a734a45f4ed0e7865be5d471183adc,ACTIVE,src/help/helpdata_messages.cpp
440,EXPORT_ERROR_DETAIL_TEXT,ExportErrorDetailText,de,0000000440|de,EXPORT_ERROR_DETAIL_TEXT|de,{detail},caf3c2c2d54bd31628c0c633710cabfbc23a2f978a77647ff9c3a71e88024616,ACTIVE,src/help/helpdata_messages.cpp
440,EXPORT_ERROR_DETAIL_TEXT,ExportErrorDetailText,en-US,0000000440|en-US,EXPORT_ERROR_DETAIL_TEXT|en-US,{detail},caf3c2c2d54bd31628c0c633710cabfbc23a2f978a77647ff9c3a71e88024616,ACTIVE,src/help/helpdata_messages.cpp
440,EXPORT_ERROR_DETAIL_TEXT,ExportErrorDetailText,es,0000000440|es,EXPORT_ERROR_DETAIL_TEXT|es,{detail},caf3c2c2d54bd31628c0c633710cabfbc23a2f978a77647ff9c3a71e88024616,ACTIVE,src/help/helpdata_messages.cpp
440,EXPORT_ERROR_DETAIL_TEXT,ExportErrorDetailText,fr,0000000440|fr,EXPORT_ERROR_DETAIL_TEXT|fr,{detail},caf3c2c2d54bd31628c0c633710cabfbc23a2f978a77647ff9c3a71e88024616,ACTIVE,src/help/helpdata_messages.cpp
440,EXPORT_ERROR_DETAIL_TEXT,ExportErrorDetailText,it,0000000440|it,EXPORT_ERROR_DETAIL_TEXT|it,{detail},caf3c2c2d54bd31628c0c633710cabfbc23a2f978a77647ff9c3a71e88024616,ACTIVE,src/help/helpdata_messages.cpp
441,EXPORT_NO_OPEN_AREA_MATCH_TEXT,ExportNoOpenAreaMatchText,de,0000000441|de,EXPORT_NO_OPEN_AREA_MATCH_TEXT|de,kein geÃ¶ffneter Bereich entspricht '{token}',15616dff86336e176f3d959903e0eb28eac15a970218332381b02a53e8b206c8,ACTIVE,src/help/helpdata_messages.cpp
441,EXPORT_NO_OPEN_AREA_MATCH_TEXT,ExportNoOpenAreaMatchText,en-US,0000000441|en-US,EXPORT_NO_OPEN_AREA_MATCH_TEXT|en-US,no open area matches '{token}',f0aec5046ce72978ddf225d119e26c13fafdbba38520d88b1557f3505aa4b422,ACTIVE,src/help/helpdata_messages.cpp
441,EXPORT_NO_OPEN_AREA_MATCH_TEXT,ExportNoOpenAreaMatchText,es,0000000441|es,EXPORT_NO_OPEN_AREA_MATCH_TEXT|es,ningÃºn Ã¡rea abierta coincide con '{token}',6a648a508f0559034aa9518bbce76ffde19e08a7d7c76d48c30135d8c3b4f542,ACTIVE,src/help/helpdata_messages.cpp
441,EXPORT_NO_OPEN_AREA_MATCH_TEXT,ExportNoOpenAreaMatchText,fr,0000000441|fr,EXPORT_NO_OPEN_AREA_MATCH_TEXT|fr,aucune zone ouverte ne correspond Ã  '{token}',f789113a28bb45cca6ce9ae0e393de72d590624e94fccca46bbbb5745600b512,ACTIVE,src/help/helpdata_messages.cpp
441,EXPORT_NO_OPEN_AREA_MATCH_TEXT,ExportNoOpenAreaMatchText,it,0000000441|it,EXPORT_NO_OPEN_AREA_MATCH_TEXT|it,nessuna area aperta corrisponde a '{token}',1892aceb5d7aa93f40050bb57c92599183b30eb038a836a712ae5ab33ac2e8ba,ACTIVE,src/help/helpdata_messages.cpp
442,CREATE_USAGE_TEXT,CreateUsageText,de,0000000442|de,CREATE_USAGE_TEXT|de,"Verwendung:
  CREATE USAGE
  CREATE <name> (<field> <type>[, ...])
  CREATE MSDOS <name> (<field> <type>[, ...])
  CREATE DBASE <name> (<field> <type>[, ...])
  CREATE FOX26 <name> (<field> <type>[, ...])
  CREATE FOXPRO <name> (<field> <type>[, ...])
  CREATE VFP <name> (<field> <type>[, ...])
  CREATE X64 <name> (<field> <type>[, ...])
Typen:
  XBASE derzeit implementiert: C(n), N(n[,d]), F(n[,d]), D, L, M
  VFP/X64 derzeit implementiert: C(n), N(n[,d]), F(n[,d]), D, L, M, I, B, Y, T
Beispiele:
  CREATE students (sid N(6), lname C(20), fname C(15))
  CREATE X64 teachers (teacher_id I, full_name C(80), bio M)
Hinweise:
  - CREATE schreibt bei relativen Namen eine DBF-Datei in den konfigurierten DBF-Pfad-Slot.
  - CREATE lÃ¶scht den aktiven Ordnungszustand und schlieÃt den aktuellen Bereich vor dem Schreiben.
  - CREATE Ã¶ffnet die erstellte Tabelle nach erfolgreichem Schreiben.
  - M-Felder lÃ¶sen nach dem Ãffnen das automatische Memo-AnhÃ¤ngen aus.
  - CREATE X64 kann Deskriptor-Ersatztoken fÃ¼r die DBF/VFP-Deskriptorsicherheit verwenden.",2a8f47beb8f1717ed8573c7f9c4e7b02caec16baa701788296fb6d707d82d889,ACTIVE,src/help/helpdata_messages.cpp
442,CREATE_USAGE_TEXT,CreateUsageText,en-US,0000000442|en-US,CREATE_USAGE_TEXT|en-US,"Usage:
  CREATE USAGE
  CREATE <name> (<field> <type>[, ...])
  CREATE MSDOS <name> (<field> <type>[, ...])
  CREATE DBASE <name> (<field> <type>[, ...])
  CREATE FOX26 <name> (<field> <type>[, ...])
  CREATE FOXPRO <name> (<field> <type>[, ...])
  CREATE VFP <name> (<field> <type>[, ...])
  CREATE X64 <name> (<field> <type>[, ...])
Types:
  XBASE currently implemented: C(n), N(n[,d]), F(n[,d]), D, L, M
  VFP/X64 currently implemented: C(n), N(n[,d]), F(n[,d]), D, L, M, I, B, Y, T
Examples:
  CREATE students (sid N(6), lname C(20), fname C(15))
  CREATE X64 teachers (teacher_id I, full_name C(80), bio M)
Notes:
  - CREATE writes a DBF file under the configured DBF path slot for relative names.
  - CREATE clears active order state and closes the current area before writing.
  - CREATE opens the created table after a successful write.
  - M fields trigger automatic memo attach after opening.
  - X64 CREATE may use descriptor fallback tokens for DBF/VFP descriptor safety.",5b806506cbb6e8001fe4377bc85009c828c50f3804098340da994cda056186b8,ACTIVE,src/help/helpdata_messages.cpp
442,CREATE_USAGE_TEXT,CreateUsageText,es,0000000442|es,CREATE_USAGE_TEXT|es,"Uso:
  CREATE USAGE
  CREATE <name> (<field> <type>[, ...])
  CREATE MSDOS <name> (<field> <type>[, ...])
  CREATE DBASE <name> (<field> <type>[, ...])
  CREATE FOX26 <name> (<field> <type>[, ...])
  CREATE FOXPRO <name> (<field> <type>[, ...])
  CREATE VFP <name> (<field> <type>[, ...])
  CREATE X64 <name> (<field> <type>[, ...])
Tipos:
  XBASE implementados actualmente: C(n), N(n[,d]), F(n[,d]), D, L, M
  VFP/X64 implementados actualmente: C(n), N(n[,d]), F(n[,d]), D, L, M, I, B, Y, T
Ejemplos:
  CREATE students (sid N(6), lname C(20), fname C(15))
  CREATE X64 teachers (teacher_id I, full_name C(80), bio M)
Notas:
  - CREATE escribe un archivo DBF en la ranura de ruta DBF configurada para nombres relativos.
  - CREATE borra el estado de orden activo y cierra el Ã¡rea actual antes de escribir.
  - CREATE abre la tabla creada tras una escritura correcta.
  - Los campos M activan la vinculaciÃ³n automÃ¡tica de memo tras la apertura.
  - CREATE X64 puede usar tokens de reserva de descriptor para la seguridad del descriptor DBF/VFP.",76a80552abad407e8410161570dd778629ca484c024c694765bb98263a35267e,ACTIVE,src/help/helpdata_messages.cpp
